hero_id_1,hero_id_2,score
11,67,-0.030191265642612097
94,107,-0.03017223966469218
34,101,-0.03017171155643772
51,75,-0.03015641043403322
32,56,-0.03014631924544059
51,104,-0.030061043081796412
69,119,-0.030060096132474845
13,31,-0.03003810340136337
21,112,-0.030033454114199776
10,11,-0.029998918343202174
85,107,-0.029935076313277187
95,108,-0.029903896277554964
5,22,-0.02989514093859863
20,30,-0.02988240339736914
67,135,-0.02987925855760154
21,57,-0.029877159971862077
16,39,-0.029874525697356435
104,107,-0.029856661008612395
95,102,-0.029851013794019943
74,107,-0.029824040308808475
64,71,-0.029817886336550636
62,101,-0.029784975725838325
26,128,-0.02977760365100013
18,121,-0.029775506430613774
21,85,-0.029709957451163393
68,126,-0.029647477896615593
93,101,-0.02962853770191376
67,104,-0.029590196310527894
41,61,-0.029584628434734084
81,108,-0.02953259246599438
97,128,-0.02952708722468883
11,47,-0.029517327934850957
11,22,-0.029495841067884776
43,63,-0.029405387716568476
51,135,-0.029387573060872085
25,126,-0.029292637341097827
49,98,-0.029216021633430955
4,67,-0.029213152341858617
70,138,-0.02921160199918227
26,54,-0.029207197850732336
12,25,-0.029195459909269417
20,96,-0.029158245505402802
41,71,-0.029130525055540868
50,54,-0.02912988437823777
34,49,-0.02910067139580169
8,71,-0.029096025886950372
28,68,-0.029082038370765062
37,75,-0.029066934962599378
19,88,-0.02902517805276994
6,39,-0.028986972486525875
101,135,-0.02898504342485042
47,97,-0.028967410411424033
2,101,-0.028960820736376625
52,126,-0.028911722379986626
2,77,-0.028881296098589082
30,104,-0.02886439002693869
3,129,-0.0288471964386669
17,128,-0.028830342880670323
70,76,-0.028827824770919386
7,112,-0.028823621780936226
8,36,-0.0288195536357978
74,112,-0.028741777600538088
12,89,-0.028727442063782027
35,52,-0.028724835398223125
36,95,-0.028688071925112746
2,70,-0.02863743986690409
10,67,-0.028507357436723113
34,131,-0.02850066397224449
6,68,-0.028462759991159492
58,85,-0.028458548289729713
53,128,-0.02843670685640448
64,113,-0.028395645136732206
25,35,-0.028382257285931745
57,85,-0.028331969805357404
1,45,-0.028323641382361375
18,104,-0.028311340656525297
64,128,-0.028244958364616768
53,91,-0.028240527798929327
102,136,-0.028211984986857952
27,96,-0.02820761722388032
111,121,-0.02818002943332698
59,99,-0.02810242716190653
11,39,-0.028064488304684776
114,138,-0.028025291406334585
7,70,-0.027971438854092923
47,67,-0.027971329785877852
23,39,-0.027925335751787184
5,40,-0.027872813129925955
50,75,-0.027863555138543827
6,136,-0.0278337579599649
37,135,-0.027828450009173
47,61,-0.027821964791005238
53,62,-0.027802384972224148
11,14,-0.027799692501266238
64,101,-0.027781953846535756
19,39,-0.027778788129409704
45,70,-0.027764369501242003
50,136,-0.027761324881748872
46,76,-0.02775682339360891
88,112,-0.027742061652216432
68,104,-0.027737184870705367
56,94,-0.027735106064978476
102,128,-0.027727106311209893
54,121,-0.027719685929477933
2,111,-0.027716291363945433
62,68,-0.027697149368913543
30,126,-0.027662018997243687
25,37,-0.027653965214091192
46,64,-0.027612761659346396
40,101,-0.0276099332368675
27,45,-0.027585319214007697
23,37,-0.02755681962203793
6,18,-0.027549267330677585
48,129,-0.027536055282461835
32,43,-0.027501835187859813
49,76,-0.027499897926729078
88,136,-0.027462931033376825
44,98,-0.027405115583475415
10,26,-0.027374065755588706
97,111,-0.027350780367491112
6,62,-0.0273397490612603
47,63,-0.02731348047888965
29,68,-0.027294837326059862
6,96,-0.027291375414738972
99,113,-0.0272812619536133
51,68,-0.027261188663810165
20,102,-0.027230218088681535
64,82,-0.027176430959852005
47,54,-0.027156668751097346
36,50,-0.027150493386739583
17,21,-0.027137198234213566
101,107,-0.027127586125953507
46,56,-0.027126075983599507
15,51,-0.027077993729645977
61,84,-0.027056552568494763
7,56,-0.027050708577995963
27,85,-0.02700877845624966
48,128,-0.026979288259249112
23,128,-0.026971831288628456
14,107,-0.026940439209608535
33,84,-0.02692204274447746
32,59,-0.02690749957744909
68,84,-0.026902934058077865
13,68,-0.026902658825597503
3,63,-0.02688891108380259
32,45,-0.02681209204537932
35,83,-0.02679588844468056
10,33,-0.026758186464631073
20,32,-0.02675492864363266
93,129,-0.026735922361764586
99,101,-0.026722841678089193
18,63,-0.026720164736836916
16,87,-0.026715721428719086
21,37,-0.026713208705518354
22,92,-0.02666702934684717
34,107,-0.02666555343701421
19,22,-0.026626394181140434
49,71,-0.026624859679244772
1,80,-0.026599125565708537
7,40,-0.026580684153997114
28,49,-0.026579182500419074
83,84,-0.02655462618083665
15,33,-0.026541457669199797
47,111,-0.026528616213852885
94,111,-0.026480395632832443
26,101,-0.02648015538388615
10,58,-0.02644460510113128
58,135,-0.026423749243370043
56,70,-0.02639413417033315
80,84,-0.026371509298820484
73,138,-0.026358602077235338
33,101,-0.026352692103846442
74,88,-0.026345127670393764
70,85,-0.026330176645050718
65,94,-0.026323620850029372
53,83,-0.026314294260726068
20,112,-0.026297308696205723
35,129,-0.026286786818395302
7,94,-0.0262711910904721
25,62,-0.02618863408531774
20,49,-0.026183425689072393
14,68,-0.026179546730784264
113,135,-0.02611630104738394
71,111,-0.02609868665592968
80,135,-0.026054439004333962
51,60,-0.02604819468847558
52,63,-0.026014143051779126
25,29,-0.025969014316279848
41,70,-0.02596364597825207
75,104,-0.025940834252130784
12,14,-0.025933487627077645
16,104,-0.025880369148040316
28,104,-0.02587234604452915
13,126,-0.025847834610098153
28,60,-0.025817992413745883
45,104,-0.025692033244834767
120,135,-0.025669684685704686
29,126,-0.02552901111756678
31,103,-0.02548467471988114
6,126,-0.025463592765688048
40,82,-0.025459987866292
54,136,-0.025458269070462725
7,104,-0.025441662175030744
48,84,-0.02537822300899617
1,67,-0.025361495336666373
44,87,-0.025343800947812578
26,82,-0.02534351507718907
86,121,-0.02533571275830243
32,101,-0.025332355721095934
11,110,-0.025294862078433844
84,101,-0.025274372120996647
40,112,-0.0252305512935605
14,54,-0.02522198160999911
1,28,-0.02519778340471296
2,48,-0.025132996294961185
22,28,-0.02511390162330185
15,45,-0.025113040856453994
1,145,-0.02505071077165022
31,88,-0.025049845355132327
67,81,-0.025025028861902054
32,104,-0.025021631036038106
28,76,-0.024885547085360116
37,50,-0.02482855843659776
30,31,-0.024779063541258584
12,98,-0.024754886265337506
109,136,-0.02470310573515566
28,91,-0.02470125279239871
67,70,-0.02469448565245219
11,15,-0.02469342410671549
37,107,-0.02466611899188692
14,101,-0.02466198927354535
4,39,-0.024651683208772868
8,111,-0.024631477387172973
5,110,-0.024627038758959274
4,48,-0.02459709047826808
27,107,-0.024582278654914913
63,71,-0.024581388968545392
26,37,-0.024550947327519945
45,54,-0.024415381961735816
106,114,-0.024391555340305515
14,76,-0.024381110431098196
11,26,-0.024345512624588617
38,74,-0.02433347283503745
65,74,-0.02431995930927172
27,62,-0.024302225935673438
44,46,-0.02428970942901748
20,67,-0.024276893972086877
16,41,-0.02427275557732489
71,96,-0.02426504745184982
62,121,-0.024238798984595133
95,135,-0.02422977077248989
54,96,-0.0242203878164563
119,128,-0.02415728188770755
70,87,-0.02414843370859665
30,107,-0.024146709655625265
14,87,-0.024117906810486756
14,85,-0.02410726576384664
8,70,-0.024094237670392205
23,97,-0.024081577632894757
93,96,-0.024039900112513835
51,111,-0.024010887035848638
54,76,-0.02399488262504257
36,54,-0.023986581709419474
34,111,-0.023963422218891417
31,57,-0.023957547148503455
71,108,-0.023954062002398413
91,94,-0.0239378739768899
51,128,-0.02388929817872515
25,52,-0.02387887330781785
36,101,-0.023809555077145494
16,135,-0.02380186405261181
21,103,-0.023774447519033404
56,87,-0.023774400450925826
72,73,-0.023728269818740266
49,136,-0.02370603088808043
50,85,-0.023688425029056936
75,111,-0.023659371169803378
60,75,-0.023645407203253255
25,97,-0.02364312921873757
46,59,-0.02363124549059148
31,96,-0.023620445858600125
10,54,-0.02361995355689772
15,110,-0.023608961126326156
67,88,-0.023566353622488823
54,67,-0.023559456224184094
19,84,-0.023557903493611032
15,47,-0.0235287299689394
63,75,-0.023497235957605556
64,85,-0.023412980812685558
20,126,-0.023357806823571914
1,30,-0.023346062568320003
13,36,-0.02330508617150784
48,85,-0.023300412097947587
26,87,-0.023296690225584782
8,65,-0.023275926226778543
41,59,-0.023262405393940477
10,136,-0.023249142066057826
75,126,-0.023171674146794496
86,128,-0.023164344118650038
32,74,-0.02315128260544902
26,81,-0.02313863921914111
56,135,-0.02311997383116654
34,84,-0.023098691829953222
113,121,-0.02309447919762142
16,36,-0.023087797507437502
48,79,-0.02308283300819325
44,128,-0.023052369307962006
62,119,-0.023051535459215566
31,37,-0.02303060809360935
90,104,-0.023025182813844858
44,70,-0.023013184891536753
39,113,-0.023003948085122905
34,95,-0.022950840598149724
64,108,-0.022937917974181432
64,96,-0.022921825242079974
16,40,-0.022905850080544243
86,87,-0.02289403733209666
3,67,-0.022877013157079518
3,105,-0.022870259927262326
73,94,-0.02286185746178132
21,56,-0.02282615902360552
36,57,-0.022814196645755513
79,87,-0.022771163519406834
4,47,-0.022770234751044338
17,32,-0.022687320935931288
38,40,-0.02267918588499923
45,75,-0.022653079522862107
53,73,-0.02263734458142369
87,126,-0.022621416535300254
13,35,-0.02256262293691208
5,76,-0.022558001648287473
63,72,-0.02255646646215914
126,135,-0.022554930818648455
87,96,-0.02255198066961628
2,60,-0.02252127697925782
22,106,-0.02251091792483323
42,95,-0.02250332383795073
5,136,-0.022496713371261412
22,95,-0.022440306457547354
13,70,-0.02243022764503233
25,95,-0.022411088586609784
70,84,-0.022404856431799847
13,104,-0.022400345211252448
32,68,-0.022367617745135293
40,107,-0.02234476223966153
34,136,-0.022316155494822076
30,36,-0.022311808665450905
27,30,-0.022306601849997332
28,136,-0.02226641801186885
28,29,-0.0222209353859934
16,30,-0.022213637536553255
5,112,-0.02217018648387803
34,121,-0.022152929295071677
45,51,-0.022129484938457233
13,135,-0.022119776641310984
41,137,-0.022108585218190313
120,129,-0.02210480595562625
39,82,-0.022104128163563774
60,123,-0.022096559548791195
15,27,-0.022090175959022296
29,106,-0.02204627552957461
2,28,-0.022045700255191425
30,88,-0.022042726077650454
2,94,-0.02202554162287962
14,22,-0.022023262419042455
34,74,-0.022017564487857244
64,90,-0.02200272368185313
39,62,-0.021995951915432743
21,43,-0.021985089221109977
22,30,-0.021975329767283502
128,135,-0.021926644953914276
11,101,-0.021921193056105404
3,84,-0.021903269314652363
46,63,-0.02190004044194055
26,28,-0.021899066339296114
72,83,-0.0218903248512064
44,59,-0.02188252654507955
37,88,-0.021879911144979003
31,94,-0.02183298828313085
51,110,-0.021827716111542383
23,85,-0.021827661450091185
52,84,-0.021799589743960013
13,62,-0.021727025826417612
21,113,-0.021704942353800882
6,75,-0.021701781885080318
40,75,-0.021688705861812485
3,96,-0.02168640333483779
10,56,-0.02166250797878294
21,84,-0.021621901468776572
17,135,-0.02157478885953945
110,135,-0.021554262632957566
7,52,-0.021529535654574383
16,75,-0.02150436855190574
64,112,-0.021486964067172543
11,36,-0.021428757460177195
61,104,-0.02142769725768434
53,54,-0.02141681441858062
38,119,-0.021376521380282787
17,29,-0.02134500696842051
35,84,-0.021314169997766308
27,79,-0.021270587257358087
99,123,-0.021250476446241284
55,85,-0.021241566943333234
27,71,-0.02117213686962799
1,13,-0.021165702797551422
64,107,-0.02113545778949183
47,109,-0.021121914131715325
26,138,-0.02110518251747029
17,136,-0.021083571967422887
37,83,-0.021078892540458416
14,50,-0.021059832187334704
7,111,-0.02101455014165421
22,71,-0.020892281962246018
19,97,-0.020891477671996783
39,76,-0.020860084190973904
44,71,-0.02076580159311442
35,54,-0.020756888168370458
38,56,-0.020727557887345704
28,48,-0.020724019232506163
12,49,-0.02069177523105037
37,62,-0.02063778817838885
31,126,-0.020616511698669404
25,90,-0.020556290620244777
30,52,-0.0205524115696899
99,137,-0.020529879722872846
26,88,-0.020516378328564067
44,73,-0.02047739888171718
44,63,-0.02046812808600562
28,135,-0.020430479211914876
74,80,-0.020413890604953022
9,94,-0.020405506735072965
28,94,-0.02037839850029466
48,104,-0.020376055186124176
31,79,-0.02036808173120519
26,95,-0.020355138658128602
4,15,-0.02034865009036363
2,67,-0.020343343335431363
38,88,-0.020341782525954977
2,68,-0.02032986518250357
5,28,-0.020327937384274797
60,97,-0.020291327045884044
69,73,-0.020277256199208504
27,36,-0.020277096359551328
19,71,-0.02027273541224206
45,84,-0.020251656493928016
73,77,-0.02023089788850524
84,94,-0.020181764611539144
27,40,-0.02014903565736237
108,112,-0.020145030327899716
38,101,-0.020138182428013907
83,110,-0.02013458487708436
67,136,-0.020095073271583885
1,126,-0.020090404856798916
36,67,-0.0200677877729315
13,28,-0.02005776755226374
101,111,-0.020050208553869242
44,62,-0.020036768064654653
72,101,-0.020016239567887395
75,87,-0.01996696804132403
17,37,-0.01994684443829081
55,101,-0.01987071920960115
18,85,-0.019812015163656438
58,110,-0.019802350638744914
17,84,-0.019794976635436223
2,4,-0.019789229914344175
39,59,-0.019774696118562973
39,121,-0.01976861921380585
35,36,-0.019764224759623028
37,59,-0.01975041327725563
75,85,-0.019737906537678485
14,104,-0.019709061597194377
17,56,-0.019708895302394835
15,49,-0.019696722664036048
69,129,-0.01969037773377691
88,145,-0.01963436786593903
1,51,-0.019630302969995184
4,7,-0.019620888552062343
5,95,-0.019619022038396494
5,82,-0.019608360920687185
49,110,-0.019580599467764748
95,110,-0.019537694396831673
26,85,-0.01951468367701903
40,76,-0.019494194381112495
38,145,-0.01945875951342335
15,22,-0.019435589205850867
90,94,-0.01943197023523241
51,94,-0.019419971563519267
4,136,-0.019406166049182938
56,75,-0.019357203830959735
21,70,-0.019342978863825133
48,87,-0.01932305850563526
33,59,-0.019275400445788182
40,81,-0.019272336197873052
14,61,-0.019251409911143935
85,110,-0.01924316428011774
31,51,-0.019197058074641893
41,48,-0.01917771621516484
71,121,-0.01914352355131771
18,60,-0.01912369316490453
109,112,-0.01907769838151513
46,51,-0.01904150733472415
86,111,-0.01897304742836886
29,107,-0.018950342829130606
16,56,-0.018934610488810955
59,98,-0.018927396482493974
13,119,-0.018920660858358584
70,89,-0.018919274144892972
31,135,-0.018906946264770186
74,136,-0.018895847708462254
8,76,-0.01889101187875597
36,102,-0.01888677170794051
41,121,-0.018825531790272576
14,96,-0.018822878545350807
73,110,-0.018813253389426965
33,85,-0.01875533339158192
54,104,-0.018752697114798322
35,101,-0.018746419924432267
2,7,-0.018712997636866235
25,26,-0.01870418388945433
86,102,-0.01865644343556333
10,123,-0.018641342303401864
11,18,-0.018634733360219313
86,91,-0.018604080704868797
45,113,-0.018562367644557987
10,83,-0.01855656179183196
44,45,-0.018554241783032943
41,49,-0.018549293892905605
45,145,-0.018516715488931468
43,68,-0.018496266543644335
91,126,-0.01846952054855372
42,113,-0.01845371582422395
1,76,-0.018449383254181995
21,111,-0.018428067806705695
34,88,-0.018412988857753443
83,98,-0.018370379887449495
56,73,-0.01828046698319702
76,81,-0.018278889385048736
3,73,-0.018276697396743036
48,83,-0.018258830791904324
36,90,-0.01824210607625998
65,71,-0.01824167293471235
29,37,-0.01822948882783032
48,112,-0.01818484409245491
62,136,-0.018170157736724646
45,94,-0.01815882450769224
32,96,-0.018158714190775527
99,129,-0.018124451993829616
63,113,-0.01811236347608791
53,84,-0.01811169608348645
18,84,-0.018105499172456074
7,67,-0.018051765738655412
46,81,-0.018051233783304865
67,87,-0.01805069520180369
1,26,-0.018050112821905107
52,71,-0.01804062066042511
10,16,-0.018024386436979012
84,111,-0.017933639295209747
22,81,-0.017925642765291017
11,70,-0.017911963998199276
15,50,-0.017874254960817404
1,6,-0.01785387048528425
53,87,-0.017842694936304526
30,112,-0.01783927679149394
62,76,-0.0177773579578267
16,58,-0.017746212335063016
33,70,-0.01774584253448036
33,71,-0.017737065354469228
97,107,-0.01770909829683892
1,33,-0.017666680537542223
35,107,-0.01765320726547831
51,112,-0.017610204287804798
29,60,-0.017602072726404905
53,57,-0.017591105531739204
71,113,-0.01758599429291785
29,35,-0.017537364652227938
50,68,-0.01753713461956463
27,76,-0.01752700213499181
28,109,-0.017523994589904057
113,136,-0.017522748501009322
114,145,-0.017489923743859603
85,87,-0.017487453735559766
49,93,-0.017473141383356705
44,101,-0.017453675960399317
31,42,-0.017433943702916177
67,128,-0.01740570408735176
10,105,-0.01737493149412933
50,111,-0.017374651741329128
54,101,-0.017337516126187502
29,93,-0.017291743444394103
17,93,-0.017275059621518096
107,128,-0.017266402301111705
25,83,-0.01724239574508174
84,85,-0.01722214735202504
100,123,-0.017205448625123576
22,88,-0.01719185360124409
107,135,-0.01715365656474921
39,101,-0.01705640722745211
9,36,-0.017055878050798223
98,111,-0.017052407433174155
85,111,-0.017026252986291734
11,28,-0.016976785249748827
81,109,-0.016948565556395234
34,40,-0.01693289717069918
8,12,-0.016886240881634484
68,105,-0.01686638222864484
13,20,-0.01686609624603541
60,135,-0.016854337510974537
43,88,-0.016832249055074577
98,136,-0.01683100675291105
51,72,-0.016804921541811124
22,101,-0.016803363689108675
34,108,-0.016720369097904975
48,80,-0.01668518843165201
39,87,-0.016666099582266225
73,75,-0.016631814102334108
4,75,-0.016629869250651352
6,45,-0.016625595337526278
43,128,-0.01660000947311535
28,50,-0.01658065596324687
44,54,-0.016572376211679007
20,42,-0.016551149371535234
5,121,-0.016519268984336533
7,27,-0.016508977686404358
106,110,-0.01650786875271948
75,95,-0.016468478253912622
32,128,-0.016430900865107734
20,52,-0.016425301869377074
33,136,-0.016414551757030105
36,111,-0.01638785092996997
17,77,-0.016378182995525348
35,74,-0.01635041614215732
18,37,-0.01634278187144028
62,94,-0.016273405462863877
10,61,-0.016261328509665662
64,84,-0.01624789232362467
62,135,-0.01619494810473887
26,60,-0.01619084997686715
76,111,-0.016188221968612693
7,88,-0.016170637981100633
12,92,-0.016119990959549246
43,50,-0.016118868155134858
38,105,-0.016034642426738244
7,17,-0.01598215515062784
9,51,-0.015971191771535165
30,101,-0.01594397097819311
41,57,-0.015921124879435478
31,75,-0.015916035197042988
22,70,-0.015912156091266727
3,88,-0.015891632274446177
2,16,-0.015868246525114593
46,138,-0.01586022453432412
19,44,-0.015809917357180014
22,145,-0.015794449394941124
19,72,-0.01576127124336668
83,88,-0.015756527388303854
30,67,-0.015706919803101238
33,113,-0.015652833060528837
54,62,-0.015643163654490866
31,55,-0.0156396220220677
101,145,-0.015636123514559175
26,135,-0.015621362242417003
53,76,-0.01561694322953272
8,75,-0.015570502634530414
52,60,-0.015518821380005043
37,70,-0.015485172086444898
60,68,-0.01545546634142586
1,91,-0.015424318838439532
53,58,-0.015395785182142685
62,73,-0.015389477330186474
105,128,-0.01536105088860007
71,75,-0.015316477858367927
61,99,-0.015284119693489862
85,101,-0.015280966018243802
9,38,-0.015276397593190605
34,63,-0.015275840765290427
9,75,-0.01523089990625276
18,79,-0.015218437620757141
36,70,-0.015159302811787456
4,45,-0.015153594606423348
39,56,-0.015144447057920063
25,27,-0.015115576151619181
26,48,-0.015090513193694144
67,126,-0.015075841523149558
3,98,-0.015074179237023144
46,104,-0.015070266590627934
93,109,-0.015060846467747302
59,87,-0.015033091404347776
8,81,-0.015008374165141003
2,27,-0.01500503379293594
95,101,-0.014967334836546997
11,128,-0.014940198731452914
64,103,-0.014940195380725052
72,128,-0.01491533887869384
35,71,-0.014914743534841679
20,37,-0.01488478077030897
20,51,-0.01487937125471761
11,84,-0.014878639618480016
2,71,-0.014860505606208385
88,102,-0.014851330757290282
7,102,-0.014839060706283158
9,88,-0.014835852921649018
5,73,-0.014827463552053555
75,135,-0.014802865009860167
77,128,-0.014767463547394388
43,47,-0.01468379002052711
30,113,-0.014682777479417042
7,71,-0.014660762024257978
17,71,-0.014640387521708542
97,145,-0.014632463729956302
11,12,-0.014621938253837785
18,49,-0.014606948467506098
30,54,-0.014582871733964553
17,43,-0.014574150119066931
63,101,-0.014569299089451981
13,131,-0.014539673100224193
52,68,-0.01446991059343472
99,126,-0.01445144727241715
15,87,-0.014447683625639252
6,104,-0.014444073864910478
22,103,-0.014441969590196724
48,70,-0.014420794026271333
28,88,-0.014413829223462127
5,71,-0.014410954489272765
37,71,-0.014407695257691033
38,84,-0.014387151083622318
4,13,-0.014363753053999062
49,80,-0.014361983511167686
45,49,-0.01427070884767423
56,76,-0.014257801333988074
64,74,-0.01425337622824252
54,57,-0.014235040493340678
1,101,-0.014223383321324612
2,37,-0.014196636004134622
8,45,-0.01418048040239217
19,52,-0.014166520639005309
19,79,-0.014133306894349218
25,101,-0.014128773034248254
21,75,-0.014116385934660303
8,67,-0.014105146492779053
35,56,-0.014053218934885758
22,111,-0.014042092138858875
3,28,-0.014033048050278163
76,87,-0.014014995244743367
43,102,-0.013997477133708025
2,121,-0.013994783161266455
9,81,-0.013972533692470923
7,98,-0.013937197575830285
20,88,-0.013932345936318424
75,82,-0.013902630659992976
54,71,-0.01387131189800117
39,108,-0.013858914157065083
53,64,-0.013846482121810999
15,59,-0.01383774186395853
57,63,-0.013829210401736014
108,136,-0.013814665719681929
45,96,-0.013806307257150818
2,137,-0.013795845320199507
8,31,-0.013773692823474848
8,109,-0.013768451053747188
106,128,-0.013759796478082453
22,61,-0.013739319496485214
33,39,-0.013727029956563275
17,111,-0.01368841201296117
87,101,-0.013686531645128064
5,15,-0.01367019150899268
26,91,-0.013658543214276786
39,52,-0.01364421972194152
35,95,-0.01362753256941096
70,82,-0.013610055335317228
71,85,-0.013544429624908871
53,112,-0.01353477972071182
51,67,-0.013469608317213888
13,27,-0.013434472421035737
28,84,-0.013408141996459955
75,109,-0.013407779934266062
68,75,-0.013361215394660286
58,93,-0.013353898929196195
21,136,-0.013336273080593264
16,37,-0.013323453775601068
45,68,-0.013290799366577066
51,84,-0.013280851665609439
97,138,-0.013265959182303277
10,96,-0.013185577905218293
16,113,-0.01316651898321436
23,111,-0.013131605885434328
29,136,-0.013121844890889356
22,27,-0.013118468191938959
93,138,-0.013117257806570526
17,85,-0.013108128730955293
35,76,-0.013047248573399672
11,103,-0.013035143071457866
34,97,-0.01301921520511623
87,112,-0.01300131954991346
82,94,-0.012997457330424456
42,45,-0.012989210677583851
69,135,-0.012972157387781402
7,58,-0.01296516857973773
52,85,-0.012948604633443939
27,135,-0.01290603541053259
26,71,-0.012905139405580857
23,50,-0.012895836673080086
19,62,-0.01288568412515051
44,49,-0.012865838791466133
27,138,-0.012864633730473307
41,93,-0.01285180133360242
58,84,-0.012806389299068133
50,126,-0.01279809993018799
4,16,-0.012791187098111334
46,88,-0.01278678749736556
18,128,-0.012769149001308877
13,85,-0.01274952090483017
9,82,-0.012747909219781195
35,43,-0.012737849678835567
26,109,-0.012687986106878657
19,96,-0.012619311731218719
84,112,-0.01260717768311509
27,92,-0.012604175486555569
43,87,-0.012602847043796717
69,111,-0.012575182527157891
13,34,-0.01256379114570294
46,111,-0.012541323126306458
36,121,-0.01249688679254729
4,105,-0.012496684471292263
29,129,-0.012461957274480018
35,128,-0.012421741046929946
9,101,-0.012389305073355894
12,54,-0.01238464909489545
98,106,-0.012370293784080721
39,70,-0.012340437825810513
31,85,-0.012266283681253376
48,91,-0.012257206968016299
17,61,-0.012255916337423678
27,75,-0.012255734427383813
58,62,-0.012240033917337967
57,84,-0.012203988778088093
9,45,-0.012188669401895058
53,77,-0.01218664653028445
109,128,-0.012168542219356149
79,128,-0.01215526412537854
50,84,-0.012150797826532167
34,61,-0.012127317610645005
47,84,-0.012114289249828547
21,28,-0.012088603087901773
6,112,-0.01201429524973019
39,60,-0.011978490849735957
26,32,-0.011971952854049506
6,97,-0.011952010223069132
17,112,-0.011944097594626502
15,48,-0.01193378031670922
96,126,-0.01193249658387252
39,51,-0.011897651285558364
11,74,-0.011857822535704277
35,58,-0.011856147496143388
110,138,-0.011831614155816628
31,104,-0.011818978673838298
105,108,-0.011801769038376042
67,101,-0.011757104032184995
11,104,-0.01172081841980166
86,123,-0.011692842615861454
64,129,-0.011676965418580487
8,54,-0.011673663013034075
86,101,-0.011650479608579511
12,94,-0.011646499656926101
45,62,-0.011587440949113847
47,73,-0.011576212125791852
16,101,-0.011505262615736367
41,80,-0.011502922491262113
92,123,-0.011485098915323011
43,74,-0.011483145178141307
7,18,-0.01147580730415343
56,67,-0.01147494719976705
12,61,-0.011470469661608473
61,63,-0.011466821445802577
8,135,-0.011458017049490787
27,54,-0.011455899532749947
14,57,-0.011455106572265839
52,136,-0.011454563055550926
26,49,-0.011438979347624889
25,32,-0.011414506635906152
40,67,-0.011411923182768513
8,30,-0.011408395032417973
18,45,-0.01140680971104513
70,135,-0.01139813497299802
27,126,-0.011397101453690661
41,92,-0.011350965139261815
45,112,-0.011347855583858202
41,68,-0.011343728450855961
87,107,-0.011337789340224669
69,128,-0.011328998530535983
94,112,-0.01132274996157323
14,136,-0.011315426070413692
22,45,-0.011309184106278236
42,107,-0.01130073456750691
1,128,-0.011285330225642765
29,95,-0.011284146056315836
51,129,-0.011278892633679871
67,85,-0.01121026774117706
85,96,-0.011186841113615564
35,94,-0.011167277377508555
44,92,-0.011154493921916864
7,59,-0.011152963243048597
17,40,-0.011118259704349598
73,112,-0.011073465658996418
74,89,-0.011068716121673039
33,126,-0.011065069869916622
60,87,-0.011038470286449886
17,91,-0.01103694424327234
39,106,-0.011031442754779186
68,112,-0.011018411469793654
3,128,-0.010987039185239078
34,98,-0.010963906580005456
40,88,-0.01086902353885455
7,22,-0.010848729174588567
27,70,-0.010809193714980347
107,136,-0.010803414326201133
7,92,-0.01078556031496991
59,74,-0.010768672099363719
51,108,-0.010680105086103175
12,60,-0.010661888971730593
6,71,-0.01058268628381337
71,104,-0.010540153625113513
15,64,-0.010526117644375
76,135,-0.01049388365860493
17,121,-0.010488450880744793
37,111,-0.010481299974249625
10,135,-0.010456673072796241
1,31,-0.010444580670950443
36,37,-0.010434533204383034
59,77,-0.010405515049029423
21,138,-0.010405321521331556
12,13,-0.010299456792216
51,101,-0.010257972199519072
13,41,-0.010244794997704587
6,85,-0.010218016133467456
10,28,-0.010185914441403487
51,62,-0.010156564845081428
20,50,-0.010143431854724327
38,98,-0.01010088835507228
1,18,-0.010089777796270682
49,94,-0.010079591328867599
67,68,-0.010072485631399952
15,84,-0.01005759032428144
10,17,-0.010052116350161788
27,88,-0.010041442137265877
30,135,-0.010026078787240933
55,64,-0.009848722436491375
11,76,-0.009816726809196263
20,27,-0.009793501014680905
109,137,-0.009776592664597461
67,82,-0.009745698187909269
95,121,-0.009730217136069086
3,16,-0.009723668764150484
34,109,-0.009719615192161746
17,97,-0.009714456619993705
3,22,-0.009707477605167214
17,73,-0.009695661181237214
8,94,-0.009681267140197014
46,119,-0.009670643872141005
12,128,-0.009667518055413993
39,58,-0.009639544739643624
10,82,-0.009635015452358675
7,85,-0.009615573448255144
42,79,-0.009609116688563457
9,16,-0.0095951404548833
33,96,-0.009589357207799631
2,39,-0.009567988288265328
11,60,-0.009532152027515561
47,60,-0.009508038815301934
22,87,-0.00944028896828053
3,17,-0.009419348583466602
44,76,-0.009379597006660578
35,98,-0.00935476078563574
2,85,-0.009352322624356368
34,110,-0.009317246950850233
5,9,-0.009309871392004565
90,123,-0.009256854830206829
11,68,-0.009252616792929547
38,76,-0.009223488894245957
54,75,-0.009199957898754496
42,136,-0.009117626306191284
84,145,-0.009098543342809184
31,101,-0.009095775405338347
93,97,-0.009073711949662666
94,126,-0.009010407122474917
35,47,-0.009002159880525384
23,49,-0.00899951830549467
14,62,-0.008991742101154776
21,137,-0.008964635513625252
64,65,-0.008957168645158664
17,96,-0.00893266980937979
85,126,-0.008926094156920028
4,111,-0.008896984570292421
14,36,-0.008895098964101233
81,126,-0.008874270482402302
14,111,-0.008872302365524942
68,71,-0.008866270796565434
39,83,-0.00882983932582343
42,126,-0.008805805192249161
59,83,-0.008797541205087911
